name: 🇬🇧GB-82.38.31.194-0089 | type: ss | id: 117 | remarks: 🇺🇸US-198.98.53.130-0229 | protocol: ss | ping: 51 MS | avg_speed: 171.48 MB | max_speed: 138.659 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTplRGZON1NPRFFjZUlPbUlBYnRKSnRL@198.98.53.130:443#%F0%9F%87%BA%F0%9F%87%B8US-198.98.53.130-0229
name: 🇺🇸US-156.146.38.168-0065 | type: ss | id: 143 | remarks: 🇬🇧GB-82.38.31.210-0261 | protocol: ss | ping: 134 MS | avg_speed: 49.37 MB | max_speed: 127.256 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTprMWRCT21PQjRvcWk3VW1wMzdhMWJR@82.38.31.210:8080#%F0%9F%87%AC%F0%9F%87%A7GB-82.38.31.210-0261
name: 🇺🇸US-156.146.38.170-0074 | type: ss | id: 530 | remarks: 🇳🇱NL-109.201.152.181-1201 | protocol: ss | ping: 106 MS | avg_speed: 49.035 MB | max_speed: 73.363 MB | Link: ss://YWVzLTEyOC1jZmI6c2hhZG93c29ja3M=@109.201.152.181:443#%F0%9F%87%B3%F0%9F%87%B1NL-109.201.152.181-1201
name: 🇬🇧GB-94.156.250.148-0126 | type: ss | id: 480 | remarks: 🇳🇱NL-108.181.126.122-1092 | protocol: ss | ping: 125 MS | avg_speed: 46.663 MB | max_speed: 92.17 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpDSm1UQ0N4N0x0dWQ=@108.181.126.122:8388#%F0%9F%87%B3%F0%9F%87%B1NL-108.181.126.122-1092
name: 🇬🇧GB-82.38.31.199-0139 | type: ss | id: 490 | remarks: 🇳🇱NL-193.29.139.151-1113 | protocol: ss | ping: 510 MS | avg_speed: 46.05 MB | max_speed: 81.009 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@193.29.139.151:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.151-1113
name: 🇳🇱NL-158.173.221.214-0112 | type: ss | id: 487 | remarks: 🇬🇧GB-82.38.31.13-1110 | protocol: ss | ping: 120 MS | avg_speed: 45.276 MB | max_speed: 131.662 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@82.38.31.13:8080#%F0%9F%87%AC%F0%9F%87%A7GB-82.38.31.13-1110
name: 🇯🇵JP-149.22.87.204-0107 | type: ss | id: 57 | remarks: 🇫🇷FR-51.77.225.200-0088 | protocol: ss | ping: 149 MS | avg_speed: 43.67 MB | max_speed: 90.108 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTp6UlpOQnN6WXlXbzU=@51.77.225.200:8388#%F0%9F%87%AB%F0%9F%87%B7FR-51.77.225.200-0088
name: 🇯🇵JP-149.22.87.241-0120 | type: ss | id: 509 | remarks: 🇨🇦CA-149.22.95.183-1159 | protocol: ss | ping: 61 MS | avg_speed: 43.49 MB | max_speed: 67.456 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.22.95.183:443#%F0%9F%87%A8%F0%9F%87%A6CA-149.22.95.183-1159
name: 🇯🇵JP-149.22.87.240-0108 | type: ss | id: 66 | remarks: 🇳🇱NL-108.181.58.239-0108 | protocol: ss | ping: 119 MS | avg_speed: 43.311 MB | max_speed: 69.351 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpDSm1UQ0N4N0x0dWQ=@108.181.58.239:8388#%F0%9F%87%B3%F0%9F%87%B1NL-108.181.58.239-0108
name: RELAY-188.114.96.19-0124 | type: vmess | id: 497 | remarks: 🇮🇹IT-57.131.48.45-1128 | protocol: ss | ping: 209 MS | avg_speed: 42.075 MB | max_speed: 68.52 MB | Link: ss://YWVzLTI1Ni1nY206aXR6dnBuQDMyMQ==@57.131.48.45:8388#%F0%9F%87%AE%F0%9F%87%B9IT-57.131.48.45-1128
name: 🇨🇳CN-183.236.51.8-4968 | type: trojan | id: 510 | remarks: 🇬🇧GB-146.70.61.37-1162 | protocol: ss | ping: 143 MS | avg_speed: 38.763 MB | max_speed: 49.953 MB | Link: ss://cmM0LW1kNToxNGZGUHJiZXpFM0hEWnpzTU9yNg==@146.70.61.37:8080#%F0%9F%87%AC%F0%9F%87%A7GB-146.70.61.37-1162
name: RELAY-141.101.114.111-0964 | type: vmess | id: 724 | remarks: 🇫🇷FR-51.255.13.232-1710 | protocol: ss | ping: 128 MS | avg_speed: 37.428 MB | max_speed: 63.431 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpCcW5xVG9paDBQYlU=@51.255.13.232:8388#%F0%9F%87%AB%F0%9F%87%B7FR-51.255.13.232-1710
name: 🇬🇧GB-146.70.61.37-0059 | type: ss | id: 240 | remarks: 🇨🇦CA-185.156.47.97-0390 | protocol: ss | ping: 27 MS | avg_speed: 37.176 MB | max_speed: 90.994 MB | Link: ss://YWVzLTI1Ni1nY206ZXZlYWFUT2I4amk4eW50dzJaOXlXVUcwZDZJcjhMZDhtM3ltSDhUSGRDNWVnaVRIMW1YQ2lCYzBTa3I3RmliSA==@yyz-ca-01.blncvpn4u.cc:9443#%F0%9F%87%A8%F0%9F%87%A6CA-185.156.47.97-0390
name: 🇨🇦CA-134.195.196.178-0054 | type: ss | id: 65 | remarks: 🇫🇷FR-51.255.13.232-0105 | protocol: ss | ping: 129 MS | avg_speed: 31.764 MB | max_speed: 56.202 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpCcW5xVG9paDBQYlU=@51.255.13.232:8388#%F0%9F%87%AB%F0%9F%87%B7FR-51.255.13.232-0105
name: 🇺🇸US-169.197.141.14-0053 | type: ss | id: 170 | remarks: 🇪🇸ES-140.174.184.5-0302 | protocol: ss | ping: 188 MS | avg_speed: 31.359 MB | max_speed: 55.93 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpxSXRHOFN1ZVlRY1A=@140.174.184.5:8388#%F0%9F%87%AA%F0%9F%87%B8ES-140.174.184.5-0302
name: 🇸🇬SG-159.223.32.230-0049 | type: vmess | id: 193 | remarks: 🇳🇱NL-158.173.20.171-0331 | protocol: ss | ping: 114 MS | avg_speed: 30.973 MB | max_speed: 39.265 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@158.173.20.171:443#%F0%9F%87%B3%F0%9F%87%B1NL-158.173.20.171-0331
name: "%�\x11�|'��\x12\x12�M\fˌ�MK�LNK��\x0bL\fL%�" | type: ssr | id: 185 | remarks: 🇳🇱NL-158.173.20.208-0319 | protocol: ss | ping: 113 MS | avg_speed: 28.52 MB | max_speed: 38.085 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@158.173.20.208:443#%F0%9F%87%B3%F0%9F%87%B1NL-158.173.20.208-0319
name: "%�\x11�|'��\x12\x12�M\fˌ�MK�LNK��\x0bL\fL%�2" | type: ssr | id: 67 | remarks: 🇳🇱NL-108.181.58.239-0110 | protocol: ss | ping: 120 MS | avg_speed: 27.565 MB | max_speed: 38.975 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpDSm1UQ0N4N0x0dWQ=@108.181.58.239:8388#%F0%9F%87%B3%F0%9F%87%B1NL-108.181.58.239-0110
name: 🇺🇸US-38.11.7.80-0044 | type: vmess | id: 725 | remarks: 🇨🇦CA-15.235.75.71-1724 | protocol: ss | ping: 76 MS | avg_speed: 26.846 MB | max_speed: 32.038 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpGRDNyQ3VPc3hPYXk=@15.235.75.71:8388#%F0%9F%87%A8%F0%9F%87%A6CA-15.235.75.71-1724
name: 🇨🇦CA-138.197.165.31-0042 | type: vmess | id: 743 | remarks: 🇩🇪DE-94.249.187.46-1902 | protocol: ss | ping: 123 MS | avg_speed: 26.806 MB | max_speed: 33.86 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpyU2VZY2lnX1hCeThxM2szM05wSzNB@94.249.187.46:1080#%F0%9F%87%A9%F0%9F%87%AADE-94.249.187.46-1902
name: KZ-38.107.234.57-0118 | type: vmess | id: 598 | remarks: 🇨🇦CA-108.181.118.10-1296 | protocol: ss | ping: 44 MS | avg_speed: 24.902 MB | max_speed: 39.53 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpHNXA2d3c0bzY3SEI=@108.181.118.10:8388#%F0%9F%87%A8%F0%9F%87%A6CA-108.181.118.10-1296
name: 🇨🇦CA-138.197.165.31-0040 | type: vmess | id: 70 | remarks: 🇨🇦CA-15.235.75.71-0113 | protocol: ss | ping: 65 MS | avg_speed: 24.057 MB | max_speed: 32.271 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpGRDNyQ3VPc3hPYXk=@15.235.75.71:8388#%F0%9F%87%A8%F0%9F%87%A6CA-15.235.75.71-0113
name: 🇺🇸US-128.14.162.48-0039 | type: vmess | id: 225 | remarks: 🇩🇪DE-185.226.172.8-0370 | protocol: ss | ping: 125 MS | avg_speed: 23.48 MB | max_speed: 29.491 MB | Link: ss://YWVzLTI1Ni1nY206WEtGS2wyclVMaklwNzQ=@185.226.172.8:8008#%F0%9F%87%A9%F0%9F%87%AADE-185.226.172.8-0370
name: RELAY-172.64.150.144-0031 | type: vmess | id: 722 | remarks: 🇫🇷FR-51.77.225.200-1694 | protocol: ss | ping: 120 MS | avg_speed: 22.563 MB | max_speed: 36.163 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTp6UlpOQnN6WXlXbzU=@51.77.225.200:8388#%F0%9F%87%AB%F0%9F%87%B7FR-51.77.225.200-1694
name: RELAY-104.16.85.20-0030 | type: vmess | id: 755 | remarks: 🇫🇮FI-87.58.148.70-1999 | protocol: ss | ping: 208 MS | avg_speed: 22.242 MB | max_speed: 32.027 MB | Link: ss://YWVzLTI1Ni1nY206cmcwZzN4cDlyazluazlvMA==@87.58.148.70:443#%F0%9F%87%AB%F0%9F%87%AEFI-87.58.148.70-1999
name: 🇸🇬SG-159.223.32.230-0029 | type: vmess | id: 153 | remarks: 🇳🇱NL-193.29.139.204-0274 | protocol: ss | ping: 265 MS | avg_speed: 21.062 MB | max_speed: 57.235 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWklvQTY5UTh5aGNRVjhrYTNQYTNB@193.29.139.204:8080#%F0%9F%87%B3%F0%9F%87%B1NL-193.29.139.204-0274
name: 🇨🇳TW-36.224.141.124-0125 | type: ss | id: 256 | remarks: 🇫🇮FI-87.58.148.70-0411 | protocol: ss | ping: 231 MS | avg_speed: 20.836 MB | max_speed: 29.984 MB | Link: ss://YWVzLTI1Ni1nY206cmcwZzN4cDlyazluazlvMA==@87.58.148.70:443#%F0%9F%87%AB%F0%9F%87%AEFI-87.58.148.70-0411
name: 🇺🇸US-68.183.129.197-0028 | type: vmess | id: 87 | remarks: 🇩🇪DE-8.209.74.72-0179 | protocol: ss | ping: 127 MS | avg_speed: 19.954 MB | max_speed: 24.388 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpQV3BqUG8zdHFoUE40eVJa@8.209.74.72:20001#%F0%9F%87%A9%F0%9F%87%AADE-8.209.74.72-0179
name: 🇰🇷KR-49.254.204.134-0127 | type: ss | id: 10 | remarks: 🇬🇧GB-57.129.132.223-0015 | protocol: vmess | ping: 157 MS | avg_speed: 19.191 MB | max_speed: 26.885 MB | Link: vmess://ewogICAgImFkZCI6ICI1Ny4xMjkuMTMyLjIyMyIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogImdvb2dsZS5jb20iLAogICAgImlkIjogImEyNWNiZjExLTI5MDgtNGExYi1hM2E4LTlhNTcxNzc3ZGNhMyIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi92bWVzcy8iLAogICAgInBvcnQiOiA4MCwKICAgICJwcyI6ICLwn4es8J+Hp0dCLTU3LjEyOS4xMzIuMjIzLTAwMTUiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇯🇵JP-84.247.155.196-0128 | type: ss | id: 72 | remarks: 🇨🇦CA-15.235.75.71-0119 | protocol: ss | ping: 83 MS | avg_speed: 18.288 MB | max_speed: 30.485 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpGRDNyQ3VPc3hPYXk=@15.235.75.71:8388#%F0%9F%87%A8%F0%9F%87%A6CA-15.235.75.71-0119
name: 🇺🇸US-68.183.129.197-0024 | type: vmess | id: 64 | remarks: 🇫🇷FR-51.255.13.232-0103 | protocol: ss | ping: 179 MS | avg_speed: 17.374 MB | max_speed: 36.462 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpCcW5xVG9paDBQYlU=@51.255.13.232:8388#%F0%9F%87%AB%F0%9F%87%B7FR-51.255.13.232-0103
name: "%�\x11�|'��\x12\x12�M\fˌ�MK�LNK��\x0bL\fL%�3" | type: ssr | id: 539 | remarks: 🇿🇦ZA-102.37.156.224-1224 | protocol: ss | ping: 253 MS | avg_speed: 10.12 MB | max_speed: 18.281 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTphZHVCOUhHeFFIakEyU0JNUmprSFg2@102.37.156.224:443#%F0%9F%87%BF%F0%9F%87%A6ZA-102.37.156.224-1224
name: RELAY-188.114.96.19-0131 | type: vmess | id: 540 | remarks: 🇿🇦ZA-102.133.165.160-1225 | protocol: ss | ping: 254 MS | avg_speed: 9.967 MB | max_speed: 17.562 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpYc3k4T3g0eU9WM3hMbHB4dGp6czNY@102.133.165.160:16233#%F0%9F%87%BF%F0%9F%87%A6ZA-102.133.165.160-1225
name: 🇮🇳IN-152.67.8.205-0132 | type: vmess | id: 462 | remarks: 🏁RELAY-104.18.42.163-1026 | protocol: vmess | ping: 732 MS | avg_speed: 7.987 MB | max_speed: 12.497 MB | Link: vmess://ewogICAgImFkZCI6ICJ3d3cuc2hvcGlmeS5jb20iLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICJ5b2dhLXN1Z2dlc3RpbmctcmVjb3JkaW5nLWNhbGxzLnRyeWNsb3VkZmxhcmUuY29tIiwKICAgICJpZCI6ICIzYWE3MTIwMi1hMDk5LTQ5YzEtOTlmYy02NjYyZjMzMzUzNjkiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvM2FhNzEyMDItYTA5OS00OWMxLTk5ZmMtNjY2MmYzMzM1MzY5LXZtIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfj4FSRUxBWS0xMDQuMTguNDIuMTYzLTEwMjYiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IGZhbHNlLAogICAgInNuaSI6ICJ5b2dhLXN1Z2dlc3RpbmctcmVjb3JkaW5nLWNhbGxzLnRyeWNsb3VkZmxhcmUuY29tIgp9
name: 🇪🇸ES-5.188.181.201-0133 | type: ss | id: 543 | remarks: 🇳🇴NO-185.213.23.63-1232 | protocol: ss | ping: 178 MS | avg_speed: 7.144 MB | max_speed: 11.666 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpBUmd2R1p5d0ErZ2FjZ0dWMjZCdm11MDUrd1ptUlcvaitBZFUrWjhCdDQ0PQ==@185.213.23.63:990#%F0%9F%87%B3%F0%9F%87%B4NO-185.213.23.63-1232
name: 🇪🇸ES-5.188.181.201-0134 | type: ss | id: 211 | remarks: 🇺🇸US-15.204.246.132-0355 | protocol: ss | ping: 446 MS | avg_speed: 6.813 MB | max_speed: 9.883 MB | Link: ss://YWVzLTI1Ni1nY206Rm9PaUdsa0FBOXlQRUdQ@15.204.246.132:7307#%F0%9F%87%BA%F0%9F%87%B8US-15.204.246.132-0355
name: 🇪🇸ES-5.188.181.201-0135 | type: ss | id: 231 | remarks: 🇩🇰DK-38.180.214.110-0380 | protocol: ss | ping: 260 MS | avg_speed: 5.622 MB | max_speed: 8.349 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.180.214.110:5600#%F0%9F%87%A9%F0%9F%87%B0DK-38.180.214.110-0380
name: 🇯🇵JP-84.247.155.196-0136 | type: ss | id: 751 | remarks: 🇩🇰DK-38.180.214.110-1971 | protocol: ss | ping: 145 MS | avg_speed: 5.501 MB | max_speed: 8.928 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.180.214.110:5600#%F0%9F%87%A9%F0%9F%87%B0DK-38.180.214.110-1971
name: 🇺🇸US-216.105.168.18-0137 | type: ss | id: 15 | remarks: 🇺🇸US-129.146.77.248-0025 | protocol: vmess | ping: 57 MS | avg_speed: 4.632 MB | max_speed: 6.814 MB | Link: vmess://ewogICAgImFkZCI6ICIxMjkuMTQ2Ljc3LjI0OCIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogIjEyOS4xNDYuNzcuMjQ4IiwKICAgICJpZCI6ICJmODM2YzczNi04N2ZjLTRmZGUtYWFiYy0wMDg1N2VjZGZmM2UiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvY2N0djEzLm0zdTgiLAogICAgInBvcnQiOiAzOTQ5NSwKICAgICJwcyI6ICLwn4e68J+HuFVTLTEyOS4xNDYuNzcuMjQ4LTAwMjUiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇨🇦CA-38.111.114.246-0023 | type: ss | id: 548 | remarks: 🇯🇵JP-84.247.155.196-1239 | protocol: ss | ping: 301 MS | avg_speed: 4.162 MB | max_speed: 16.128 MB | Link: ss://YWVzLTI1Ni1nY206M2VPRmVOc3NkZTdQWVlNdg==@84.247.155.196:443#%F0%9F%87%AF%F0%9F%87%B5JP-84.247.155.196-1239
name: 🇬🇧GB-212.102.53.78-0021 | type: ss | id: 71 | remarks: 🇨🇦CA-15.235.75.71-0115 | protocol: ss | ping: 85 MS | avg_speed: 3.89 MB | max_speed: 5.906 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpGRDNyQ3VPc3hPYXk=@15.235.75.71:8388#%F0%9F%87%A8%F0%9F%87%A6CA-15.235.75.71-0115
name: RELAY-172.67.161.144-0140 | type: vmess | id: 534 | remarks: 🇺🇸US-37.19.198.244-1214 | protocol: ss | ping: 52 MS | avg_speed: 3.815 MB | max_speed: 5.401 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@37.19.198.244:443#%F0%9F%87%BA%F0%9F%87%B8US-37.19.198.244-1214
name: 🇯🇵JP-8.209.220.34-0020 | type: vmess | id: 748 | remarks: 🇬🇧GB-149.102.149.207-1953 | protocol: ss | ping: 120 MS | avg_speed: 3.711 MB | max_speed: 10.015 MB | Link: ss://YWVzLTI1Ni1nY206TFhjaExzSXd0Q2VVQVVndQ==@149.102.149.207:80#%F0%9F%87%AC%F0%9F%87%A7GB-149.102.149.207-1953
name: RELAY-104.21.57.84-0142 | type: vmess | id: 200 | remarks: 🇯🇵JP-84.247.155.196-0341 | protocol: ss | ping: 311 MS | avg_speed: 3.69 MB | max_speed: 13.429 MB | Link: ss://YWVzLTI1Ni1nY206M2VPRmVOc3NkZTdQWVlNdg==@84.247.155.196:80#%F0%9F%87%AF%F0%9F%87%B5JP-84.247.155.196-0341
name: 🇬🇧GB-82.38.31.219-0143 | type: ss | id: 189 | remarks: 🇺🇸US-37.19.198.243-0323 | protocol: ss | ping: 35 MS | avg_speed: 3.303 MB | max_speed: 5.72 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@37.19.198.243:443#%F0%9F%87%BA%F0%9F%87%B8US-37.19.198.243-0323
name: 🇰🇷KR-211.178.105.134-0144 | type: ss | id: 248 | remarks: 🇨🇦CA-51.222.136.236-0400 | protocol: ss | ping: 1180 MS | avg_speed: 3.13 MB | max_speed: 4.674 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@51.222.136.236:8882#%F0%9F%87%A8%F0%9F%87%A6CA-51.222.136.236-0400
name: 🇭🇰HK-156.245.232.239-0145 | type: vmess | id: 532 | remarks: 🇺🇸US-37.19.198.160-1206 | protocol: ss | ping: 41 MS | avg_speed: 2.957 MB | max_speed: 3.531 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@37.19.198.160:443#%F0%9F%87%BA%F0%9F%87%B8US-37.19.198.160-1206
name: 🇭🇰HK-47.244.120.197-0146 | type: vmess | id: 531 | remarks: 🇺🇸US-37.19.198.236-1205 | protocol: ss | ping: 58 MS | avg_speed: 2.747 MB | max_speed: 3.625 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@37.19.198.236:443#%F0%9F%87%BA%F0%9F%87%B8US-37.19.198.236-1205
name: 🇭🇰HK-47.244.120.197-0147 | type: vmess | id: 246 | remarks: 🇺🇸US-15.204.233.41-0398 | protocol: ss | ping: 292 MS | avg_speed: 2.471 MB | max_speed: 5.208 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@15.204.233.41:8882#%F0%9F%87%BA%F0%9F%87%B8US-15.204.233.41-0398
name: RELAY-141.101.114.32-0148 | type: vmess | id: 235 | remarks: 🇨🇦CA-51.79.64.198-0384 | protocol: ss | ping: 1335 MS | avg_speed: 2.381 MB | max_speed: 4.784 MB | Link: ss://YWVzLTI1Ni1nY206Y2RCSURWNDJEQ3duZklO@51.79.64.198:8119#%F0%9F%87%A8%F0%9F%87%A6CA-51.79.64.198-0384
name: 🇨🇦CA-198.8.92.84-0149 | type: ss | id: 541 | remarks: 🇬🇧GB-94.156.250.148-1229 | protocol: ss | ping: 1153 MS | avg_speed: 2.285 MB | max_speed: 5.552 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@94.156.250.148:7001#%F0%9F%87%AC%F0%9F%87%A7GB-94.156.250.148-1229
name: 🇨🇦CA-158.51.121.63-0150 | type: vmess | id: 216 | remarks: 🇬🇧GB-149.102.149.207-0360 | protocol: ss | ping: 121 MS | avg_speed: 2.047 MB | max_speed: 8.912 MB | Link: ss://YWVzLTI1Ni1nY206TFhjaExzSXd0Q2VVQVVndQ==@149.102.149.207:443#%F0%9F%87%AC%F0%9F%87%A7GB-149.102.149.207-0360
name: 🇩🇪DE-63.181.79.8-0151 | type: ss | id: 217 | remarks: 🇬🇧GB-149.102.149.207-0361 | protocol: ss | ping: 271 MS | avg_speed: 1.717 MB | max_speed: 2.621 MB | Link: ss://YWVzLTI1Ni1nY206TFhjaExzSXd0Q2VVQVVndQ==@149.102.149.207:80#%F0%9F%87%AC%F0%9F%87%A7GB-149.102.149.207-0361
name: 🇫🇷FR-15.237.252.23-0152 | type: ss | id: 533 | remarks: 🇩🇪DE-209.46.102.22-1209 | protocol: ss | ping: 118 MS | avg_speed: 1.447 MB | max_speed: 2.937 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNToxaGhycXJva2ozYWc=@209.46.102.22:8388#%F0%9F%87%A9%F0%9F%87%AADE-209.46.102.22-1209
name: 🇫🇷FR-13.36.169.164-0153 | type: ss | id: 484 | remarks: 🇬🇧GB-82.38.31.218-1107 | protocol: ss | ping: 134 MS | avg_speed: 1.058 MB | max_speed: 7.762 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTprMWRCT21PQjRvcWk3VW1wMzdhMWJR@82.38.31.218:8080#%F0%9F%87%AC%F0%9F%87%A7GB-82.38.31.218-1107
name: 🇦🇺AU-103.224.212.142-0018 | type: vmess | id: 190 | remarks: 🇺🇸US-156.146.38.167-0325 | protocol: ss | ping: 28 MS | avg_speed: 1.057 MB | max_speed: 4.124 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@156.146.38.167:443#%F0%9F%87%BA%F0%9F%87%B8US-156.146.38.167-0325
name: 🇭🇰HK-103.149.182.79-0155 | type: ss | id: 551 | remarks: 🇬🇧GB-82.38.31.219-1246 | protocol: ss | ping: 139 MS | avg_speed: 1.052 MB | max_speed: 8.437 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTprMWRCT21PQjRvcWk3VW1wMzdhMWJR@82.38.31.219:8080#%F0%9F%87%AC%F0%9F%87%A7GB-82.38.31.219-1246
name: 🇺🇸US-3.148.195.154-0156 | type: ss | id: 757 | remarks: 🇨🇦CA-51.222.141.125-2007 | protocol: ss | ping: 371 MS | avg_speed: 1.012 MB | max_speed: 1.875 MB | Link: ss://YWVzLTI1Ni1nY206ekROVmVkUkZQUWV4Rzl2@51.222.141.125:445#%F0%9F%87%A8%F0%9F%87%A6CA-51.222.141.125-2007
name: 🇬🇧GB-57.129.132.223-0158 | type: vmess | id: 259 | remarks: 🇨🇦CA-51.222.12.127-0416 | protocol: ss | ping: 975 MS | avg_speed: 0.948 MB | max_speed: 1.553 MB | Link: ss://YWVzLTI1Ni1nY206ekROVmVkUkZQUWV4Rzl2@51.222.12.127:445#%F0%9F%87%A8%F0%9F%87%A6CA-51.222.12.127-0416
name: 🇩🇪DE-18.156.84.97-0159 | type: ss | id: 245 | remarks: 🇺🇸US-15.204.233.41-0396 | protocol: ss | ping: 725 MS | avg_speed: 0.892 MB | max_speed: 4.0 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@15.204.233.41:8882#%F0%9F%87%BA%F0%9F%87%B8US-15.204.233.41-0396
name: 🇸🇬SG-159.223.32.230-0161 | type: vmess | id: 201 | remarks: 🇯🇵JP-84.247.155.196-0343 | protocol: ss | ping: 322 MS | avg_speed: 0.868 MB | max_speed: 1.194 MB | Link: ss://YWVzLTI1Ni1nY206M2VPRmVOc3NkZTdQWVlNdg==@84.247.155.196:80#%F0%9F%87%AF%F0%9F%87%B5JP-84.247.155.196-0343
name: 🇺🇸US-38.11.7.80-0162 | type: vmess | id: 183 | remarks: 🇯🇵JP-149.22.87.241-0316 | protocol: ss | ping: 135 MS | avg_speed: 0.721 MB | max_speed: 0.792 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.22.87.241:443#%F0%9F%87%AF%F0%9F%87%B5JP-149.22.87.241-0316
